,Dátum,Accorde_Prizma_Alap,BUX,Citadella_Származtatott,Erste Duett Nyíltvégű Alapok Alapja,Erste_Stock_Hungary_Indexkövető_Részvény_A,Generali_Arany_Oroszlán_ESG,HOLD_Columbus,HOLD_Nemzetközi,HOLD_Orion,HOLD_VM_Abszolút_Származtatott_Befektetési,MBH_Fejlett_Piaci_Részvény,OTP Föld Kincsei Árupiaci Alapok Alapja HUF,OTP_Klímaváltozás_13030,OTP_Supra,Platina Delta Származtatott Befektetési Alap A,Raiffeisen Részvény Alap,Takarék Származtatott Befektetési Alap,TakarékApolloSzármaztatottRészvény,VIG_Opportunity_Fejlett_Piaci_Részvény,SPY,QQQ,VGT,BRK-B,USDHUF=X
99,2024-03-25,1.628672,2509.148181,3.370503,2.434,3.815,1.895189,3.354291,5.880553,1.999341,2.677792,3.087591,3.753276,2.368999,4.106511,6.70964,4.261222,1.177517,2.432274,3.519129,190293.9783443492,163097.99866841733,192996.26305612363,150560.75119167846,367.2929992675781
100,2024-03-22,1.626334,2515.036281,3.369133,2.4327,3.8264,1.893143,3.356995,5.901809,2.002434,2.681561,3.102827,3.759614,2.391072,4.104793,6.579393,4.258156,1.177651,2.435761,3.52998,188486.90547443926,161689.66223545372,191407.13093770668,149328.47718994133,362.79998779296875
101,2024-03-21,1.626332,2538.17013,3.358874,2.432,3.8608,1.883266,3.355893,5.842972,2.000266,2.68156,3.071967,3.782613,2.361709,4.092805,6.652241,4.212425,1.177747,2.421736,3.490346,187349.47370487452,160225.98423557729,189589.79082274437,148930.59442880005,359.927001953125
102,2024-03-20,1.626759,2544.167545,3.363489,2.4314,3.872,1.871637,3.345414,5.820776,1.997966,2.672503,3.052348,3.803216,2.356922,4.080498,6.646694,4.208114,1.176874,2.416578,3.481007,188353.13407240435,160855.46691570897,190700.00259767286,151069.14415849373,363.0509948730469
103,2024-03-19,1.629131,2542.217293,3.360598,2.4311,3.8695,1.877047,3.338534,5.805744,1.9968,2.661969,3.056576,3.836045,2.330927,4.08718,6.535401,4.203456,1.176341,2.411659,3.470886,186600.74377441406,158948.2705078125,188123.53143310547,149468.88354492188,363.0
104,2024-03-18,1.625961,2523.733949,3.3645,2.4306,3.8362,1.864703,3.335737,5.757779,1.988989,2.658108,3.04518,3.81721,2.315745,4.091031,6.634119,4.226808,1.174339,2.388219,3.436702,184392.18085997365,157547.31171030924,186143.0054630991,147312.25940166134,360.6969909667969
105,2024-03-14,1.625576,2505.931817,3.352524,2.4289,3.8174,1.867648,3.34417,5.739342,1.997918,2.640515,3.052269,3.818544,2.310027,4.076274,6.637961,4.250956,1.176005,2.386419,3.422257,184920.16810516454,158235.7955052415,188094.58179295063,146984.50296591688,361.3810119628906
106,2024-03-13,1.631095,2530.001172,3.350736,2.4285,3.8456,1.884696,3.351026,5.801972,1.997745,2.642024,3.036774,3.818681,2.357831,4.085613,6.710543,4.247199,1.17677,2.408685,3.466376,187090.7123979628,160180.48484209646,190642.40715667047,148926.63629071042,364.8999938964844
107,2024-03-12,1.631567,2563.088699,3.334205,2.4279,3.9003,1.871034,3.341351,5.772255,1.991938,2.64182,3.062523,3.793682,2.366006,4.074926,6.593546,4.197099,1.178236,2.396581,3.446293,185191.6736286506,159532.2676879689,190427.19192097336,146047.94333944097,360.6300048828125
108,2024-03-11,1.631351,2530.035074,3.331648,2.4273,3.8464,1.848945,3.343496,5.715836,1.991754,2.633535,3.012221,3.785961,2.355968,4.081184,6.617905,4.183943,1.178202,2.367926,3.406464,182657.78254156373,156794.47094691172,185995.12277708016,145520.12951559573,359.5220031738281
109,2024-03-08,1.631634,2549.255404,3.346964,2.4261,3.8759,1.855023,3.343405,5.737206,1.988902,2.640217,3.000779,3.80733,2.363054,4.084481,6.521543,4.17597,1.177709,2.3792,3.422668,183482.62204090971,157953.52437184285,187476.06596443802,145470.62460275274,360.8349914550781
110,2024-03-07,1.628952,2553.445522,3.345162,2.4254,3.8826,1.859592,3.334615,5.746827,1.983733,2.647878,3.011844,3.819506,2.371292,4.06254,6.537484,4.183239,1.176623,2.388429,3.436,184807.98880251497,160455.73686553538,190817.4092707485,145367.42062148452,361.260009765625
111,2024-03-06,1.623716,2545.190608,3.365982,2.4247,3.8762,1.837575,3.335435,5.713288,1.973718,2.652927,2.993741,3.802241,2.332104,4.063696,6.400935,4.187521,1.17709,2.367862,3.407631,183628.24603478797,158606.68513330538,188317.4689014759,146442.36353195924,362.5169982910156
112,2024-03-05,1.62484,2539.639997,3.367337,2.4243,3.8737,1.840986,3.329409,5.724948,1.974703,2.644544,2.994273,3.806178,2.316141,4.067764,6.304432,4.190877,1.176295,2.37295,3.412221,183425.15622263215,158239.73225011677,186988.2617264241,145849.71568529308,363.95098876953125
113,2024-03-04,1.623392,2558.280275,3.375333,2.4237,3.8979,1.838691,3.329146,5.734251,1.974678,2.650894,3.030101,3.82017,2.33668,4.057215,6.348438,4.198578,1.176055,2.378777,3.423124,184838.5484332731,160750.8159064455,191136.49999176152,146466.87894144282,363.0899963378906
114,2024-03-01,1.620737,2552.776216,3.360019,2.4224,3.879,1.831279,3.332011,5.743355,1.98618,2.652139,3.033265,3.886052,2.34547,4.052892,6.199466,4.183825,1.175721,2.376312,3.42188,185075.70550673548,161360.20638910308,190821.93610147946,147848.49887726828,363.1659851074219
115,2024-02-29,1.614791,2544.083875,3.367885,2.4218,3.8651,1.825606,3.317706,5.694745,1.976057,2.637869,3.013453,3.893369,2.306366,4.057747,6.13888,4.190723,1.173991,2.355945,3.384178,183189.74006392527,158823.97351663373,187180.23813278042,148546.69228613283,362.8399963378906
116,2024-02-28,1.61647,2549.076083,3.348665,2.4212,3.8659,1.815905,3.309901,5.660786,1.974145,2.633049,3.006701,3.900925,2.272302,4.070217,6.084438,4.197648,1.173408,2.34344,3.365897,181316.12482392415,156424.22167731822,184168.72032021452,148543.5096136965,360.4200134277344
117,2024-02-27,1.615733,2528.370065,3.349085,2.42,3.8348,1.806617,3.318123,5.626528,1.983494,2.634129,2.994278,3.884152,2.259064,4.065544,6.01743,4.218204,1.173422,2.328168,3.338634,180684.61555477232,156506.71136310697,184138.8020296991,146671.93021187745,358.69000244140625
118,2024-02-26,1.614051,2547.532244,3.347756,2.4193,3.864,1.801376,3.317033,5.635509,1.98435,2.636162,2.979644,3.867265,2.242016,4.053633,5.980293,4.216535,1.174318,2.326207,3.345793,180562.7518355921,156315.73923438042,184088.16911037266,146927.91281417012,359.114013671875
119,2024-02-23,1.616111,2556.368642,3.346597,2.4175,3.8789,1.802314,3.32545,5.650948,1.983427,2.639384,2.992538,3.902502,2.231247,4.053844,5.923093,4.187062,1.173372,2.331137,3.356372,180413.00741055608,155696.05480118096,182784.5239912439,149156.99078430422,357.50201416015625
120,2024-02-22,1.612046,2553.729043,3.345185,2.4168,3.8811,1.790944,3.318505,5.604681,1.984076,2.63257,2.985566,3.920263,2.223914,4.047087,5.928157,4.161144,1.172755,2.316737,3.323222,180360.7783432491,156218.34453408793,183477.62036939152,148479.89494865108,357.6449890136719
121,2024-02-21,1.611424,2560.065839,3.342129,2.4163,3.8854,1.768103,3.330189,5.554724,1.985513,2.622292,2.942711,3.909311,2.231673,4.075811,5.865002,4.16005,1.173595,2.288964,3.287754,177015.56943488866,152042.8093612045,178011.59814768657,146624.4533996582,358.2760009765625
122,2024-02-20,1.60626,2544.594742,3.345382,2.4155,3.8602,1.768098,3.329312,5.569813,1.984707,2.621715,2.941058,3.917846,2.240612,4.053547,5.882727,4.140325,1.172065,2.292811,3.297104,177916.17051081732,153569.3349935487,180619.83088906668,146747.03158004768,360.42498779296875
124,2024-02-16,1.603174,2538.083409,3.324475,2.4147,3.8542,1.771849,3.320022,5.61275,1.977992,2.619028,2.969238,3.931948,2.282918,4.067564,5.899044,4.100621,1.171392,2.30738,3.334406,179196.4273312334,154992.75176895596,183079.71689628717,146570.5018140748,361.0199890136719
125,2024-02-15,1.602156,2533.976762,3.318553,2.4141,3.8506,1.763138,3.317846,5.613985,1.98057,2.620427,2.974811,3.876132,2.284641,4.053275,5.904719,4.095984,1.172189,2.313898,3.332612,180600.13043218106,156851.22882553563,185560.7573972419,146063.43295332044,362.0360107421875
126,2024-02-14,1.597994,2508.436374,3.319179,2.4134,3.8085,1.748033,3.312702,5.576356,1.973062,2.614665,2.969894,3.836079,2.262583,4.046468,5.873748,4.06614,1.170501,2.300016,3.305235,179047.4698887486,156110.83458275534,185378.7857364118,144082.94691967778,361.3999938964844
127,2024-02-13,1.5994,2499.141043,3.301156,2.4128,3.7935,1.736523,3.295696,5.51328,1.9671,2.609667,2.949276,3.842043,2.214816,4.046615,5.807358,4.093929,1.170393,2.270174,3.264357,176241.96825221647,153389.6299228575,181703.94746878836,141721.35209997557,358.9700012207031
128,2024-02-12,1.601193,2499.513513,3.289253,2.4122,3.7869,1.757446,3.315117,5.587287,1.977483,2.607476,2.963624,3.857251,2.268721,4.035111,5.846974,4.080922,1.170033,2.300719,3.316077,178358.26093835663,155519.15131441783,184969.0774665624,142490.3458127575,358.2770080566406
129,2024-02-09,1.598982,2508.021,3.29452,2.4109,3.8062,1.752329,3.306989,5.579645,1.971579,2.603914,2.96111,3.836093,2.250595,4.010488,5.825075,4.073365,1.169954,2.302366,3.307422,179533.77577925753,157090.04475344438,187273.6780903414,143600.81189604476,360.4800109863281
130,2024-02-08,1.598411,2487.111953,3.284255,2.4102,3.769,1.74554,3.309677,5.545716,1.970841,2.600831,2.965008,3.852252,2.225987,4.027344,5.785878,4.078785,1.16718,2.28508,3.286013,178368.41817016248,155442.35155550763,184337.75993102323,143179.8659858033,360.2099914550781
131,2024-02-07,1.59941,2483.41487,3.265363,2.4094,3.7643,1.734977,3.320606,5.550369,1.975167,2.595904,2.968772,3.837473,2.206468,4.034468,5.728761,4.075647,1.16558,2.279879,3.282655,177735.3239802476,154672.60239537992,182837.96784269903,142795.72925875243,359.0899963378906
132,2024-02-06,1.598905,2508.540524,3.268643,2.4088,3.8007,1.736638,3.327903,5.531969,1.978796,2.595965,2.947473,3.836552,2.177934,4.047587,5.702992,4.062544,1.167131,2.271226,3.266598,176569.53542930353,153361.52276405785,180817.0179690905,141632.20852272958,359.7099914550781
133,2024-02-05,1.598992,2502.192005,3.269392,2.4091,3.7934,1.71419,3.310939,5.4785,1.967847,2.598253,2.936491,3.819398,2.141216,4.020972,5.686973,4.068433,1.166385,2.249461,3.231743,174063.89934379607,151929.13639650494,179073.34101104736,138967.93988901377,355.635009765625
134,2024-02-02,1.598196,2520.282439,3.246029,2.4076,3.8237,1.708578,3.311553,5.432713,1.971636,2.599684,2.914999,3.822641,2.159151,4.003685,5.694469,4.051641,1.164681,2.229643,3.199009,172870.16183191165,150534.2831177255,177113.55125045963,137508.83393096924,351.9100036621094
135,2024-02-01,1.59492,2521.60434,3.244565,2.4069,3.8232,1.709197,3.324802,5.448268,1.977278,2.59731,2.868778,3.860577,2.1785,4.018152,5.686256,4.01644,1.16518,2.226725,3.199485,172554.33652926702,149317.55094975233,176925.2763535576,137172.6740514282,354.9649963378906
136,2024-01-31,1.59238,2472.136651,3.230365,2.4071,3.7463,1.714441,3.29828,5.403565,1.957019,2.591177,2.86611,3.833553,2.14549,4.042065,5.652491,4.00104,1.163688,2.211584,3.191851,170903.31360528525,148080.73739696573,175265.4832362933,136676.677474536,356.1700134277344
137,2024-01-30,1.590389,2439.947292,3.226955,2.4065,3.7058,1.736576,3.285786,5.509207,1.95305,2.591978,2.919353,3.812049,2.181825,4.02087,5.703443,3.973039,1.162215,2.254002,3.253888,175103.10080366675,152225.51930287853,180386.81423088443,138974.453999524,358.9679870605469
138,2024-01-29,1.591895,2439.068374,3.217526,2.406,3.7095,1.728945,3.290248,5.511059,1.964444,2.593455,2.949238,3.832458,2.182235,4.013619,5.705142,3.956687,1.16254,2.247065,3.241271,174666.0194415683,152744.86193691008,181544.0848066602,137099.8906246703,357.7950134277344
139,2024-01-26,1.592714,2474.066224,3.211708,2.4043,3.7569,1.715975,3.28319,5.432146,1.956499,2.587213,2.913647,3.810205,2.148812,4.019982,5.648109,3.949161,1.161489,2.218833,3.205357,171949.5892711915,150023.87631322257,178056.25161212403,136824.7015989991,355.0199890136719
140,2024-01-25,1.588529,2491.697059,3.203087,2.4037,3.7806,1.696213,3.280066,5.401043,1.95445,2.588025,2.894482,3.822664,2.140035,3.996226,5.628766,3.949738,1.160724,2.205928,3.180279,172498.09300480783,151212.09374830686,180268.45790160075,135468.35182006843,355.70001220703125
141,2024-01-24,1.58792,2475.596777,3.204815,2.4031,3.76,1.688258,3.275338,5.375572,1.95886,2.588505,2.897144,3.838184,2.139607,4.004216,5.621905,3.91995,1.15976,2.196179,3.170385,171495.0193045251,150966.09130043723,179766.32782478444,133898.4533896912,355.55499267578125
142,2024-01-23,1.584676,2463.945417,3.202696,2.4026,3.7432,1.654477,3.267105,5.355465,1.953371,2.591468,2.886903,3.854987,2.139231,3.975207,5.612163,3.934142,1.159394,2.172751,3.143741,169806.94408155233,148817.66196350008,177341.65056318976,131157.02767124027,352.44000244140625
143,2024-01-22,1.584039,2498.192517,3.207788,2.402,3.7924,1.651651,3.262637,5.324426,1.951799,2.592432,2.851715,3.855888,2.123494,3.945553,5.617809,3.929214,1.159038,2.164789,3.130932,168396.53964156378,147400.36953619402,175651.6900999304,129016.81182670407,350.5320129394531
144,2024-01-19,1.581745,2493.49041,3.176943,2.4003,3.7874,1.643525,3.258172,5.321039,1.947968,2.589918,2.835298,3.860318,2.105549,3.951051,5.607864,3.885723,1.158844,2.158838,3.115131,168471.7183177676,147585.24974610843,174960.24980759993,128971.28958015144,351.42999267578125
145,2024-01-18,1.579063,2454.436498,3.172251,2.3998,3.7364,1.640114,3.25124,5.25935,1.938105,2.587122,2.816652,3.851404,2.093428,3.98469,5.586739,3.864915,1.157924,2.141075,3.08516,165346.24185497314,143801.2279934315,170160.10286602657,126546.71840861812,349.2099914550781
146,2024-01-17,1.5762,2433.164414,3.153902,2.3996,3.7066,1.62168,3.24271,5.213715,1.930486,2.581079,2.780116,3.837764,2.068807,3.999023,5.559764,3.902225,1.157003,2.121276,3.062028,163621.31902802363,141557.2194779329,166641.60679652542,125262.8738421388,348.6400146484375
147,2024-01-16,1.581776,2443.83711,3.158511,2.3991,3.7147,1.633075,3.259229,5.239618,1.948189,2.58363,2.792039,3.819356,2.099521,4.015997,5.598488,3.919018,1.156652,2.128305,3.078609,163294.71884581447,141286.3365571797,166294.61971722543,124944.21663824469,346.010009765625
149,2024-01-12,1.578271,2456.806646,3.165027,2.3969,3.7409,1.638917,3.2683,5.229965,1.951091,2.579772,2.789593,3.794723,2.117325,4.025816,5.586511,3.930229,1.15517,2.126664,3.064145,163413.74330937397,140884.003473646,165560.81954369787,125445.62475895509,344.9909973144531
150,2024-01-11,1.576773,2435.189944,3.156218,2.3963,3.7096,1.628379,3.253207,5.222088,1.941762,2.576551,2.775859,3.797406,2.108435,4.011071,5.55764,3.93465,1.154688,2.116902,3.047128,163076.72729520127,140618.71215259656,164966.56121583842,125177.17080987059,344.51800537109375
151,2024-01-10,1.574948,2425.119287,3.142332,2.3957,3.6962,1.632667,3.249053,5.216832,1.941367,2.57165,2.771317,3.795962,2.112757,4.001503,5.516785,3.934175,1.153857,2.11812,3.049458,164009.54288443923,141067.21392874047,165257.37981861457,127423.94523156248,346.33599853515625
152,2024-01-09,1.569635,2390.974946,3.118665,2.3952,3.6423,1.633375,3.247457,5.197325,1.932546,2.561808,2.777608,3.795443,2.119846,4.007608,5.464056,3.907452,1.153166,2.11359,3.04137,162349.786809952,139483.98627759982,163125.86649622023,126496.1068648072,344.7699890136719
153,2024-01-08,1.568845,2369.801213,3.103062,2.3946,3.6075,1.635618,3.238681,5.204162,1.924853,2.565907,2.762653,3.794661,2.127081,4.002622,5.458179,3.899235,1.152154,2.111139,3.031626,162716.72690973803,139311.94886765443,162957.77479747217,127031.29972576909,345.0249938964844
154,2024-01-05,1.56873,2373.173439,3.086266,2.3933,3.6123,1.630168,3.245124,5.163406,1.928353,2.56985,2.743022,3.79317,2.105208,4.02482,5.452787,3.903212,1.151762,2.098638,3.01887,160824.04795639962,136829.19261033833,159305.65077920258,126450.26971845701,345.8800048828125
155,2024-01-04,1.566231,2349.691428,3.087221,2.3927,3.5766,1.638562,3.247586,5.150625,1.926843,2.571497,2.745927,3.792175,2.107372,4.0336,5.460953,3.897382,1.151183,2.103157,3.021301,161550.8520453982,137472.77150057256,160206.6368952021,126531.18168028072,347.91900634765625
156,2024-01-03,1.567244,2343.817076,3.074839,2.3925,3.5703,1.637166,3.245755,5.189923,1.927973,2.572614,2.769712,3.792802,2.113317,4.031946,5.461691,3.930792,1.15217,2.110496,3.036153,162404.10854228586,138466.3199828379,161506.59481084347,127860.05429077148,348.6300048828125
157,2024-01-02,1.569572,2346.288263,3.085871,2.3924,3.574,1.661791,3.250445,5.211301,1.930446,2.571935,2.791301,3.791642,2.171716,4.043548,5.511638,3.949599,1.152066,2.133597,3.05485,162675.17379266396,139035.93567133322,162632.43900809437,125541.63733090833,346.3599853515625
158,2023-12-29,1.568564,2341.710124,3.08202,2.3907,3.5622,1.66704,3.242388,5.233559,1.929423,2.569972,2.784899,3.788643,2.19588,4.03659,5.500681,3.944041,1.151241,2.151673,3.071742,163297.8466949314,141176.07942792773,166719.41490150988,123311.62618312985,345.739990234375
159,2023-12-28,1.566385,2346.229152,3.07528,2.3902,3.5644,1.66131,3.231722,5.196817,1.925129,2.568887,2.778234,3.787627,2.190132,4.014977,5.520985,3.953428,1.150017,2.139623,3.04983,162900.38321420085,141035.1107751159,166788.08616644237,122968.3233363647,343.8999938964844
160,2023-12-27,1.565472,2328.969324,3.080024,2.3897,3.5417,1.665779,3.235836,5.229852,1.928374,2.567843,2.769459,3.787824,2.202499,3.976734,5.548946,3.937476,1.150515,2.146423,3.062257,163629.63421147317,141788.90949685872,167487.8524743989,123351.21833276376,345.57000732421875
161,2023-12-22,1.562153,2329.484881,3.070957,2.3869,3.5408,1.665662,3.229983,5.223526,1.924701,2.567113,2.766722,3.784755,2.19298,3.985039,5.506489,3.938498,1.150238,2.147115,3.060505,163424.12470418029,141311.39858151786,167298.16871377174,123773.51425899658,347.2200012207031
162,2023-12-21,1.5618,2339.484443,3.080764,2.3863,3.5521,1.671108,3.221634,5.248779,1.917216,2.567015,2.773704,3.785601,2.197454,3.998021,5.488022,3.966001,1.151035,2.154158,3.074381,164666.6184567362,142458.81475278735,168744.74825385213,124849.5077816844,350.56298828125
163,2023-12-20,1.560788,2359.291764,3.084341,2.3853,3.5791,1.681198,3.221527,5.215826,1.921823,2.565889,2.778566,3.785549,2.187098,4.02211,5.454873,3.949047,1.151522,2.167033,3.084764,162871.9237740375,140606.21089911181,166423.6792825861,124383.16220263671,350.0299987792969
164,2023-12-19,1.551471,2351.65273,3.082603,2.3842,3.5645,1.676498,3.205548,5.265902,1.912185,2.561324,2.79762,3.783853,2.197066,3.994374,5.451389,3.943935,1.150508,2.164366,3.088318,166028.80699812248,143477.37439388782,170025.93760610744,127306.55993811041,351.8699951171875
165,2023-12-18,1.549833,2339.093233,3.064135,2.3826,3.5471,1.674713,3.203622,5.252833,1.909218,2.556734,2.792064,3.78382,2.189327,4.005196,5.435609,3.906593,1.150189,2.160461,3.084712,164408.56917255186,142214.50551852025,168529.5908792056,126077.10097622685,350.55499267578125
166,2023-12-15,1.54492,2332.649678,3.045637,2.3809,3.5353,1.668384,3.186425,5.164147,1.895484,2.55959,2.779341,3.777774,2.183393,3.999051,5.426466,3.897565,1.148089,2.13966,3.03936,160926.21907868236,139109.0720296763,165506.89897058904,123013.88912963867,345.05999755859375
167,2023-12-14,1.545653,2336.836256,3.045874,2.3796,3.5425,1.663663,3.190505,5.201843,1.889218,2.55175,2.739509,3.777087,2.187185,3.997018,5.446451,3.875555,1.147746,2.134256,3.045484,162631.81548980065,139676.78416650742,166185.74700434692,124676.97138357908,348.14300537109375
168,2023-12-13,1.535126,2275.118865,3.059203,2.3789,3.4414,1.668746,3.165449,5.245876,1.865474,2.54761,2.748777,3.778841,2.140804,3.944165,5.441782,3.880892,1.147399,2.146914,3.059617,164665.60907286033,142000.48087987676,168476.8766153287,128023.94104964845,353.62799072265625
